# t,event_type,mode,packet_id
19.08,plantsend,1,954
19.0942,controllerreceive,1,954
19.1,plantsend,1,955
19.1031,plantreceive,1,954
19.1093,controllerreceive,1,955
19.1181,plantreceive,1,955
19.12,plantsend,1,956
19.1296,controllerreceive,1,956
19.1384,plantreceive,1,956
19.14,plantsend,1,957
19.1492,controllerreceive,1,957
19.1581,plantreceive,1,957
19.16,plantsend,1,958
19.1681,controllerreceive,1,958
19.1769,plantreceive,1,958
19.18,plantsend,1,959
19.1879,controllerreceive,1,959
19.1966,plantreceive,1,959
19.2,plantsend,1,960
19.2081,controllerreceive,1,960
19.2172,plantreceive,1,960
19.22,plantsend,1,961
19.2295,controllerreceive,1,961
19.2383,plantreceive,1,961
19.24,plantsend,1,962
19.2482,controllerreceive,1,962
19.2571,plantreceive,1,962
19.26,plantsend,1,963
19.2682,controllerreceive,1,963
19.2771,plantreceive,1,963
19.28,plantsend,1,964
19.2903,controllerreceive,1,964
19.2993,plantreceive,1,964
19.3,plantsend,1,965
19.3119,controllerreceive,1,965
19.32,plantsend,1,966
19.3208,plantreceive,1,965
19.3286,controllerreceive,1,966
19.3374,plantreceive,1,966
19.34,plantsend,1,967
19.3481,controllerreceive,1,967
19.355,plantreceive,1,967
19.36,plantsend,1,968
19.3678,controllerreceive,1,968
19.3767,plantreceive,1,968
19.38,plantsend,1,969
19.3883,controllerreceive,1,969
19.3971,plantreceive,1,969
19.4,plantsend,1,970
19.4083,controllerreceive,1,970
19.4172,plantreceive,1,970
19.42,plantsend,1,971
19.43,controllerreceive,1,971
19.4388,plantreceive,1,971
19.44,plantsend,1,972
19.4475,controllerreceive,1,972
19.4563,plantreceive,1,972
19.46,plantsend,1,973
19.4681,controllerreceive,1,973
19.4768,plantreceive,1,973
19.48,plantsend,1,974
19.4881,controllerreceive,1,974
19.497,plantreceive,1,974
19.5,plantsend,1,975
19.5083,controllerreceive,1,975
19.5171,plantreceive,1,975
19.52,plantsend,1,976
19.5294,controllerreceive,1,976
19.5383,plantreceive,1,976
19.54,plantsend,1,977
19.5489,controllerreceive,1,977
19.5578,plantreceive,1,977
19.56,plantsend,1,978
19.5679,controllerreceive,1,978
19.5768,plantreceive,1,978
19.58,plantsend,1,979
19.5886,controllerreceive,1,979
19.5976,plantreceive,1,979
19.6,plantsend,1,980
19.6079,controllerreceive,1,980
19.6168,plantreceive,1,980
19.62,plantsend,1,981
19.6296,controllerreceive,1,981
19.6385,plantreceive,1,981
19.64,plantsend,1,982
19.6483,controllerreceive,1,982
19.6571,plantreceive,1,982
19.66,plantsend,1,983
19.6684,controllerreceive,1,983
19.6772,plantreceive,1,983
19.68,plantsend,1,984
19.6902,controllerreceive,1,984
19.6991,plantreceive,1,984
19.7,plantsend,1,985
19.7093,controllerreceive,1,985
19.7182,plantreceive,1,985
19.72,plantsend,1,986
19.7302,controllerreceive,1,986
19.7391,plantreceive,1,986
19.74,plantsend,1,987
19.7501,controllerreceive,1,987
19.759,plantreceive,1,987
19.76,plantsend,1,988
19.7695,controllerreceive,1,988
19.7785,plantreceive,1,988
19.78,plantsend,1,989
19.7895,controllerreceive,1,989
19.7982,plantreceive,1,989
19.8,plantsend,1,990
19.8077,controllerreceive,1,990
19.8165,plantreceive,1,990
19.82,plantsend,1,991
19.8294,controllerreceive,1,991
19.8383,plantreceive,1,991
19.84,plantsend,1,992
19.8479,controllerreceive,1,992
19.8567,plantreceive,1,992
19.86,plantsend,1,993
19.8698,controllerreceive,1,993
19.8787,plantreceive,1,993
19.88,plantsend,1,994
19.8898,controllerreceive,1,994
19.8967,plantreceive,1,994
19.9,plantsend,1,995
19.9081,controllerreceive,1,995
19.9169,plantreceive,1,995
19.92,plantsend,1,996
19.9286,controllerreceive,1,996
19.9375,plantreceive,1,996
19.94,plantsend,1,997
19.9502,controllerreceive,1,997
19.959,plantreceive,1,997
19.96,plantsend,1,998
19.9719,controllerreceive,1,998
19.98,plantsend,1,999
19.9806,plantreceive,1,998
19.9898,controllerreceive,1,999
19.9988,plantreceive,1,999
20.0,plantsend,1,1000
